time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-11-26,18.5,12.4,25.8,0.0,0.0,,2.2,,1023.0,
2017-11-27,17.5,11.9,25.2,0.0,0.0,,6.5,,1019.6,
2017-11-28,18.6,11.9,26.9,0.0,0.0,,6.1,,1016.9,
2017-11-29,16.9,10.2,23.0,0.0,0.0,,5.8,,1022.3,
2017-11-30,16.0,8.0,25.2,0.0,0.0,,1.8,,1022.2,
2017-12-01,17.7,11.9,25.2,0.0,0.0,,2.5,,1021.1,
2017-12-02,18.4,10.8,26.9,0.0,0.0,,2.9,,1019.4,
2017-12-03,18.9,16.3,23.0,0.3,0.0,,5.4,,1017.1,
2017-12-04,23.6,19.6,29.6,0.0,0.0,179.0,8.3,,1012.4,
2017-12-05,15.1,5.8,22.4,3.6,0.0,11.0,12.6,,1021.1,
2017-12-06,5.4,4.6,6.3,23.9,0.0,,9.0,,1028.3,
2017-12-07,5.3,0.2,8.5,2.3,0.0,2.0,9.4,,1028.1,
2017-12-08,3.8,-0.3,9.6,0.0,0.0,,4.3,,1025.1,
2017-12-09,10.6,1.3,19.6,0.0,0.0,,9.7,,1025.4,
2017-12-10,11.0,3.5,21.3,0.0,0.0,,3.2,,1029.8,
2017-12-11,14.1,6.9,24.6,0.0,0.0,,8.3,,1025.0,
2017-12-12,12.4,4.1,18.5,0.0,0.0,,8.3,,1026.4,
2017-12-13,9.5,2.4,16.9,0.0,0.0,,4.3,,1019.6,
2017-12-14,12.0,6.9,18.5,0.0,0.0,326.0,6.8,,1016.2,
2017-12-15,10.7,5.8,16.3,0.0,0.0,,6.1,,1025.2,
2017-12-16,7.6,5.2,11.9,33.5,0.0,,2.5,,,
2017-12-17,9.8,7.4,15.2,0.0,0.0,,2.9,,1018.6,
2017-12-18,11.9,9.6,14.1,0.0,0.0,,0.4,,,
2017-12-19,17.4,13.5,21.9,41.7,0.0,,5.8,,1016.6,
2017-12-20,16.1,10.2,25.2,0.0,0.0,,4.7,,1015.7,
2017-12-21,18.1,9.1,26.3,0.0,0.0,214.0,6.8,,1011.7,
2017-12-22,14.4,5.2,21.9,4.3,0.0,296.0,10.1,,1014.1,
2017-12-23,7.3,3.0,13.5,0.0,0.0,,4.0,,1024.4,
2017-12-24,7.6,3.5,17.4,0.0,0.0,,7.6,,,
2017-12-25,7.3,1.3,13.0,0.0,0.0,90.0,7.6,,1027.9,
2017-12-26,8.1,5.2,10.8,0.0,0.0,41.0,7.9,,1023.5,
2017-12-27,4.2,3.5,5.2,0.0,0.0,10.0,12.2,,1031.5,
2017-12-28,6.0,3.0,10.2,0.0,0.0,28.0,2.9,,1029.9,
2017-12-29,6.5,4.6,9.6,0.0,0.0,,4.0,,,
2017-12-30,11.2,6.3,17.4,0.0,0.0,,9.0,,,
2017-12-31,2.9,-2.5,6.3,0.0,0.0,9.0,13.3,,,
2018-01-01,-2.1,-3.6,0.2,0.0,0.0,12.0,12.2,,1040.1,
2018-01-02,-1.5,-3.0,0.2,0.0,0.0,13.0,7.9,,1035.6,
2018-01-03,3.1,-5.3,13.5,0.0,0.0,,3.6,,1031.4,
2018-01-04,6.5,-0.8,13.0,0.0,0.0,,3.2,,1028.2,
2018-01-05,10.3,6.9,16.9,0.0,0.0,,4.0,,1027.5,
2018-01-06,11.4,4.6,17.4,0.0,0.0,,5.4,,1026.0,
2018-01-07,15.8,12.4,19.6,0.0,0.0,193.0,7.9,,,
2018-01-08,14.2,6.9,20.8,0.0,0.0,349.0,9.4,,1019.9,
2018-01-09,11.8,4.1,21.3,0.0,0.0,,4.3,,1019.6,
2018-01-10,14.2,9.1,21.9,0.0,0.0,,10.4,,1012.1,
2018-01-11,14.0,6.9,22.4,0.0,0.0,,12.2,,1011.9,
2018-01-12,7.0,1.3,14.6,0.0,0.0,357.0,12.2,,1025.8,
2018-01-13,5.3,0.2,12.4,0.0,0.0,,5.4,,1034.5,
2018-01-14,7.2,-1.4,16.3,0.0,0.0,,4.7,,1032.1,
2018-01-15,11.7,3.5,21.9,2.5,0.0,,7.2,,1026.3,
2018-01-16,-1.5,-3.0,3.5,3.6,0.0,1.0,16.2,,1039.4,
2018-01-17,-2.2,-7.5,3.5,0.0,0.0,,5.8,,1040.9,
2018-01-18,2.5,-3.0,7.4,0.0,0.0,,4.0,,1033.3,
2018-01-19,8.0,4.6,12.4,0.3,0.0,,3.2,,1023.3,
2018-01-20,14.4,10.8,20.2,0.0,0.0,,6.8,,1017.0,
2018-01-21,18.8,15.2,22.4,0.3,0.0,184.0,8.3,,1012.0,
2018-01-22,13.9,7.4,18.5,0.0,0.0,309.0,9.4,,1018.3,
2018-01-23,10.4,4.1,19.1,0.0,0.0,,5.0,,1025.2,
2018-01-24,9.5,2.4,18.5,0.0,0.0,,4.0,,1030.7,
2018-01-25,9.9,0.2,19.1,0.0,0.0,,6.5,,1029.2,
2018-01-26,14.6,10.8,20.2,0.0,0.0,,6.8,,1022.4,
2018-01-27,17.4,15.2,21.3,0.5,0.0,,7.9,,1021.5,
2018-01-28,15.6,10.2,21.9,0.0,0.0,7.0,8.3,,1025.3,
2018-01-29,12.1,4.6,20.2,0.0,0.0,,8.6,,1031.8,
2018-01-30,10.1,1.3,19.6,0.0,0.0,,5.4,,1030.0,
2018-01-31,14.6,8.0,22.4,0.0,0.0,,10.8,,1019.0,
2018-02-01,16.8,11.9,23.0,0.0,0.0,270.0,9.4,,1017.1,
2018-02-02,11.3,7.4,15.2,0.0,0.0,40.0,11.2,,1028.7,
2018-02-03,10.5,6.3,13.5,1.5,0.0,,7.9,,1018.7,
2018-02-04,13.5,5.8,24.6,0.0,0.0,,5.0,,1014.9,
2018-02-05,8.9,4.6,13.0,0.0,0.0,,7.2,,1020.7,
2018-02-06,9.0,4.1,12.4,1.8,0.0,,8.3,,,
2018-02-07,5.1,2.4,9.1,0.3,0.0,358.0,11.9,,1027.6,
2018-02-08,8.4,1.3,15.2,0.0,0.0,33.0,6.8,,1029.0,
2018-02-09,14.1,11.3,18.0,0.8,0.0,190.0,4.7,,1019.3,
2018-02-10,11.8,4.6,16.9,1.0,0.0,,7.6,,,
2018-02-11,2.4,-0.3,6.3,2.5,0.0,2.0,12.2,,,
2018-02-12,3.0,-0.3,6.9,0.0,0.0,27.0,8.3,,1029.1,
2018-02-13,6.6,4.1,8.5,1.0,0.0,,2.2,,1029.6,
2018-02-14,13.6,8.0,22.4,1.0,0.0,,4.7,,,
2018-02-15,20.8,18.0,25.2,0.0,0.0,185.0,9.4,,1018.0,
2018-02-16,19.1,14.1,21.9,0.0,0.0,,7.6,,1019.0,
2018-02-17,13.3,10.2,16.9,0.0,0.0,28.0,4.7,,1019.8,
2018-02-18,15.9,10.8,24.1,0.0,0.0,91.0,7.9,,1017.6,
2018-02-19,23.0,20.8,26.9,0.0,0.0,166.0,15.1,,1011.1,
2018-02-20,22.1,20.8,23.0,5.1,0.0,162.0,13.0,,,
2018-02-21,8.2,4.1,21.9,3.3,0.0,356.0,13.0,,1021.0,
2018-02-22,4.9,3.0,6.9,15.2,0.0,356.0,7.9,,,
2018-02-23,11.8,6.3,18.5,7.6,0.0,,3.6,,1020.1,
2018-02-24,21.1,16.9,23.5,0.3,0.0,,10.1,,1012.0,
2018-02-25,15.7,11.3,20.2,0.3,0.0,36.0,5.8,,1015.7,
2018-02-26,14.6,8.5,21.3,0.0,0.0,,5.8,,1021.5,
2018-02-27,19.7,15.2,26.9,1.8,0.0,138.0,8.6,,,
2018-02-28,22.4,20.8,28.5,0.0,0.0,170.0,9.7,,,
2018-03-01,17.7,12.4,22.4,0.0,0.0,349.0,12.2,,1017.0,
2018-03-02,16.8,11.3,24.1,0.0,0.0,,6.1,,1024.0,
2018-03-03,16.8,11.9,22.4,3.8,0.0,126.0,7.6,,1021.0,
2018-03-04,21.3,17.4,27.4,1.0,0.0,153.0,11.2,,1015.3,
2018-03-05,22.6,16.3,29.6,0.0,0.0,231.0,9.7,,1012.4,
2018-03-06,17.1,10.8,23.5,0.0,0.0,44.0,8.3,,1019.0,
2018-03-07,14.0,8.5,20.8,0.0,0.0,,8.3,,1025.1,
2018-03-08,14.8,9.6,21.9,0.0,0.0,126.0,9.0,,1022.5,
2018-03-09,17.3,11.3,23.0,0.0,0.0,182.0,10.8,,1013.8,
2018-03-10,24.6,18.5,32.4,0.0,0.0,193.0,10.4,,1007.4,
2018-03-11,21.0,13.0,21.3,0.0,0.0,,15.1,,,
2018-03-12,13.6,8.0,20.2,0.0,0.0,32.0,11.2,,1025.5,
2018-03-13,13.8,5.8,21.9,0.0,0.0,,6.1,,1024.8,
2018-03-14,14.7,5.2,22.4,0.0,0.0,,5.0,,1024.7,
2018-03-15,17.2,10.2,24.1,0.0,0.0,181.0,10.4,,1015.7,
2018-03-16,23.5,17.4,31.9,0.0,0.0,,6.1,,1010.7,
2018-03-17,23.5,19.6,29.6,0.3,0.0,171.0,9.7,,1010.5,
2018-03-18,23.2,20.2,29.1,0.5,0.0,,4.7,,,
2018-03-19,22.3,15.8,28.0,0.0,0.0,305.0,11.9,,1007.6,
2018-03-20,16.6,9.6,24.1,0.0,0.0,,8.3,,1016.4,
2018-03-21,16.3,6.3,25.8,0.0,0.0,138.0,7.6,,1020.8,
2018-03-22,19.1,11.3,27.4,0.0,0.0,169.0,11.2,,1023.0,
2018-03-23,20.5,15.2,27.4,0.0,0.0,175.0,11.9,,1017.7,
2018-03-24,23.4,20.2,29.1,0.0,0.0,193.0,9.4,,1012.3,
2018-03-25,22.6,20.2,25.2,0.0,0.0,,8.6,,1010.9,
2018-03-26,24.4,20.8,31.3,0.0,0.0,165.0,14.8,,1010.6,
2018-03-27,22.4,17.4,28.0,6.1,0.0,133.0,13.0,,1012.8,
2018-03-28,18.0,14.6,22.4,83.3,0.0,,7.6,,1009.6,
2018-03-29,20.2,13.5,30.2,0.0,0.0,,6.1,,1011.6,
2018-03-30,18.3,13.0,23.5,0.0,0.0,42.0,7.9,,1022.8,
2018-03-31,20.6,14.1,28.5,0.0,0.0,181.0,10.8,,1018.8,
2018-04-01,22.1,18.0,28.0,0.0,0.0,166.0,10.4,,1013.9,
2018-04-02,21.8,14.1,29.1,0.0,0.0,126.0,10.8,,1009.8,
2018-04-03,22.9,16.9,28.0,0.0,0.0,,10.8,,1008.5,
2018-04-04,15.9,10.2,21.9,0.0,0.0,58.0,10.1,,1022.8,
2018-04-05,19.4,14.1,25.8,0.0,0.0,,9.0,,1017.1,
2018-04-06,24.5,18.0,29.1,2.0,0.0,183.0,11.5,,1007.7,
2018-04-07,9.5,4.6,18.0,0.0,0.0,354.0,15.1,,1014.7,
2018-04-08,10.9,5.2,19.1,0.0,0.0,,6.5,,1013.6,
2018-04-09,15.6,11.9,18.5,0.0,0.0,31.0,7.2,,1015.6,
2018-04-10,18.1,11.9,25.8,0.0,0.0,,6.1,,1024.8,
2018-04-11,18.9,8.5,28.0,0.0,0.0,163.0,8.3,,1020.4,
2018-04-12,22.4,17.4,30.2,0.0,0.0,176.0,16.9,,1011.3,
2018-04-13,24.3,15.8,31.3,1.8,0.0,171.0,11.9,,1004.0,
2018-04-14,17.5,12.4,22.4,0.0,0.0,335.0,15.1,,1014.8,
2018-04-15,16.0,8.5,25.8,0.0,0.0,337.0,7.2,,1021.7,
2018-04-16,19.1,8.5,29.1,0.0,0.0,170.0,10.1,,1021.2,
2018-04-17,22.0,14.6,30.8,0.0,0.0,177.0,12.2,,1013.6,
2018-04-18,23.1,19.1,28.5,0.0,0.0,,9.7,,1015.0,
2018-04-19,20.0,15.2,25.8,0.0,0.0,34.0,9.4,,1023.8,
2018-04-20,17.0,14.1,22.4,0.0,0.0,102.0,11.9,,1021.5,
2018-04-21,18.2,14.6,23.0,0.8,0.0,,6.5,,1014.1,
2018-04-22,18.5,11.3,26.3,0.0,0.0,356.0,9.0,,1017.7,
2018-04-23,20.9,11.3,30.8,0.0,0.0,,3.6,,1017.4,
2018-04-24,23.3,15.2,30.8,0.0,0.0,,5.8,,1016.7,
2018-04-25,20.5,13.0,31.9,7.1,0.0,,6.1,,1017.3,
2018-04-26,17.7,10.2,25.8,0.0,0.0,,5.0,,1016.5,
2018-04-27,20.4,13.0,26.9,0.0,0.0,,2.5,,1017.4,
2018-04-28,22.2,13.5,30.2,0.0,0.0,,4.3,,1016.8,
2018-04-29,22.2,15.2,29.1,0.0,0.0,,7.9,,1018.2,
2018-04-30,21.5,18.0,26.9,0.3,0.0,145.0,12.2,,1016.6,
2018-05-01,23.5,21.3,27.4,0.0,0.0,,13.7,,1013.2,
2018-05-02,26.1,23.0,32.4,0.0,0.0,161.0,14.4,,1013.6,
2018-05-03,26.2,24.1,31.3,0.0,0.0,158.0,13.7,,,
2018-05-04,20.8,16.9,24.1,93.2,0.0,68.0,8.3,,1017.6,
2018-05-05,23.0,17.4,30.2,0.3,0.0,7.0,6.1,,1019.7,
2018-05-06,23.6,15.8,32.4,0.0,0.0,,3.2,,1019.6,
2018-05-07,24.5,14.6,33.0,0.0,0.0,,4.0,,1019.2,
2018-05-08,25.2,18.0,31.3,0.0,0.0,186.0,8.3,,1016.6,
2018-05-09,24.8,19.1,31.3,0.0,0.0,,11.9,,1015.3,
2018-05-10,25.0,19.1,32.4,0.0,0.0,173.0,9.7,,,
2018-05-11,26.2,21.3,32.4,0.0,0.0,174.0,13.0,,1012.9,
2018-05-12,27.2,23.0,33.0,0.0,0.0,164.0,12.6,,1012.9,
2018-05-13,27.4,23.5,33.0,0.0,0.0,161.0,10.8,,1013.9,
2018-05-14,27.5,23.5,33.0,0.0,0.0,160.0,9.7,,1013.2,
2018-05-15,27.1,22.4,32.4,0.5,0.0,174.0,8.3,,1012.4,
2018-05-16,27.5,19.1,36.3,0.0,0.0,,4.7,,1011.7,
2018-05-17,29.2,21.3,35.8,0.0,0.0,,5.0,,1010.3,
2018-05-18,28.3,21.9,35.2,0.0,0.0,177.0,11.5,,1008.2,
2018-05-19,28.0,22.4,34.6,0.0,0.0,167.0,14.4,,1009.4,
2018-05-20,24.0,20.8,28.0,22.1,0.0,118.0,9.0,,,
2018-05-21,23.8,20.8,31.3,0.0,0.0,,5.8,,1014.2,
2018-05-22,26.4,22.4,31.3,0.0,0.0,,7.6,,1013.9,
2018-05-23,26.7,23.0,32.4,0.0,0.0,,7.9,,1015.2,
2018-05-24,27.6,23.0,34.1,0.0,0.0,,6.1,,1016.1,
2018-05-25,29.0,23.5,35.2,0.0,0.0,170.0,6.8,,1013.0,
2018-05-26,30.5,23.5,37.4,0.0,0.0,,7.2,,1008.6,
2018-05-27,29.9,23.5,36.3,0.0,0.0,170.0,8.3,,1008.1,
2018-05-28,29.9,23.0,35.8,0.0,0.0,,5.4,,1008.3,
2018-05-29,30.1,23.5,36.3,0.0,0.0,,8.3,,1006.7,
2018-05-30,29.5,24.1,36.9,0.0,0.0,171.0,11.9,,1007.0,
2018-05-31,30.0,24.6,36.9,0.0,0.0,175.0,12.6,,1008.9,
2018-06-01,30.4,25.2,37.4,0.0,0.0,174.0,10.8,,1010.4,
2018-06-02,31.0,25.2,38.5,0.0,0.0,186.0,9.4,,1010.9,
2018-06-03,30.6,23.5,38.0,0.8,0.0,,5.4,,1014.4,
2018-06-04,26.5,21.9,31.9,32.3,0.0,26.0,5.8,,1014.1,
2018-06-05,30.2,24.1,37.4,0.0,0.0,182.0,9.0,,1009.9,
2018-06-06,30.7,25.2,37.4,0.0,0.0,166.0,10.1,,1009.2,
2018-06-07,30.3,24.6,36.9,0.0,0.0,161.0,10.8,,1012.1,
2018-06-08,29.7,24.1,35.2,0.0,0.0,,9.4,,1015.5,
2018-06-09,28.5,25.2,35.8,0.5,0.0,180.0,9.0,,,
2018-06-10,30.4,25.2,37.4,0.0,0.0,173.0,10.8,,1011.4,
2018-06-11,30.5,25.8,36.9,0.0,0.0,174.0,13.7,,1008.9,
2018-06-12,30.8,25.8,38.0,0.0,0.0,166.0,12.6,,1011.6,
2018-06-13,30.6,25.8,37.4,0.0,0.0,158.0,9.0,,1014.3,
2018-06-14,29.8,24.6,37.4,0.0,0.0,,9.0,,1014.3,
2018-06-15,29.3,24.1,36.9,2.3,0.0,162.0,10.8,,1012.1,
2018-06-16,28.5,24.6,34.6,3.8,0.0,148.0,11.5,,1011.3,
2018-06-17,28.1,24.1,34.6,1.3,0.0,,7.2,,1011.8,
2018-06-18,27.7,24.6,34.1,1.0,0.0,,9.0,,1011.7,
2018-06-19,24.6,23.5,26.9,9.7,0.0,91.0,7.6,,,
2018-06-20,25.8,24.1,29.1,1.8,0.0,102.0,6.8,,,
2018-06-21,28.3,23.5,34.6,0.0,0.0,,5.8,,1011.5,
2018-06-22,30.7,24.6,38.5,0.0,0.0,192.0,9.4,,1010.4,
2018-06-23,30.4,24.6,38.0,0.0,0.0,173.0,11.9,,1008.0,
2018-06-24,30.8,25.8,38.0,0.0,0.0,169.0,14.4,,1009.7,
2018-06-25,29.5,25.2,35.2,0.8,0.0,164.0,11.5,,1013.0,
2018-06-26,30.9,25.8,38.0,0.0,0.0,166.0,10.8,,1014.8,
2018-06-27,30.9,24.6,38.5,0.0,0.0,180.0,10.8,,1013.8,
2018-06-28,30.5,24.6,38.0,0.0,0.0,178.0,10.1,,1013.6,
2018-06-29,30.5,25.8,38.0,0.0,0.0,172.0,13.0,,1013.0,
2018-06-30,31.1,25.8,38.5,0.0,0.0,169.0,14.0,,1012.2,
2018-07-01,31.3,25.2,40.2,0.0,0.0,178.0,12.2,,1012.6,
2018-07-02,31.2,24.6,39.1,0.0,0.0,183.0,8.3,,1013.6,
2018-07-03,31.6,24.6,39.6,0.0,0.0,175.0,8.6,,1013.0,
2018-07-04,27.1,22.4,36.3,43.2,0.0,,5.8,,1014.4,
2018-07-05,27.7,22.4,34.6,0.0,0.0,,4.0,,1019.7,
2018-07-06,30.1,24.6,35.8,0.8,0.0,,6.1,,1019.1,
2018-07-07,27.3,24.1,34.6,2.5,0.0,28.0,4.7,,1017.4,
2018-07-08,26.6,23.0,34.1,10.7,0.0,,5.0,,1016.6,
2018-07-09,25.4,23.0,28.5,45.0,0.0,,3.2,,1019.6,
2018-07-10,28.0,23.0,34.1,0.0,0.0,,4.3,,1019.0,
2018-07-11,29.5,23.5,35.8,0.0,0.0,,6.8,,1016.1,
2018-07-12,29.9,24.1,35.8,0.0,0.0,191.0,7.6,,1015.9,
2018-07-13,29.9,24.6,35.8,0.0,0.0,183.0,9.0,,1016.8,
2018-07-14,30.2,25.2,36.3,0.0,0.0,192.0,8.6,,1016.4,
2018-07-15,30.1,25.8,36.3,0.0,0.0,185.0,9.7,,1015.0,
2018-07-16,30.5,24.6,37.4,0.0,0.0,200.0,9.0,,,
2018-07-17,30.4,23.5,38.5,0.0,0.0,,7.6,,1015.9,
2018-07-18,31.8,25.2,39.1,0.0,0.0,196.0,7.9,,1013.6,
2018-07-19,32.0,25.2,39.6,0.0,0.0,191.0,7.9,,1011.6,
2018-07-20,32.0,25.2,39.6,0.0,0.0,175.0,8.3,,1012.5,
2018-07-21,31.5,24.1,40.2,0.0,0.0,191.0,7.9,,1013.8,
2018-07-22,32.3,24.6,41.3,0.0,0.0,196.0,6.8,,1012.4,
2018-07-23,34.2,25.8,43.5,0.0,0.0,199.0,5.4,,1010.0,
2018-07-24,33.5,29.1,38.5,0.0,0.0,59.0,7.2,,1012.7,
2018-07-25,31.9,25.2,38.5,0.0,0.0,,2.5,,1015.0,
2018-07-26,31.8,24.6,38.5,0.0,0.0,,5.8,,1014.4,
2018-07-27,31.9,24.6,39.6,0.0,0.0,,7.9,,1014.8,
2018-07-28,31.4,23.5,39.1,0.0,0.0,,7.9,,1015.3,
2018-07-29,32.2,25.2,39.6,0.0,0.0,176.0,6.5,,1013.8,
2018-07-30,32.1,25.8,38.0,0.0,0.0,174.0,7.2,,1013.1,
2018-07-31,31.2,26.9,36.9,0.0,0.0,3.0,6.1,,1013.9,
2018-08-01,30.4,22.4,38.0,0.0,0.0,19.0,5.4,,1014.6,
2018-08-02,29.9,21.3,38.0,0.0,0.0,,5.0,,1014.5,
2018-08-03,30.8,23.5,37.4,0.0,0.0,153.0,8.3,,1014.7,
2018-08-04,29.8,23.5,38.5,0.0,0.0,157.0,8.3,,1014.5,
2018-08-05,30.1,25.2,36.9,0.3,0.0,154.0,9.7,,1017.4,
2018-08-06,29.9,24.6,36.9,0.0,0.0,149.0,7.9,,1017.1,
2018-08-07,30.4,25.2,38.0,0.0,0.0,167.0,9.0,,1015.4,
2018-08-08,31.3,25.8,39.1,0.0,0.0,175.0,9.4,,1014.5,
2018-08-09,30.9,24.6,38.5,0.0,0.0,178.0,9.4,,1014.8,
2018-08-10,30.0,25.8,35.8,0.0,0.0,173.0,7.9,,1014.9,
2018-08-11,27.4,24.1,35.8,5.8,0.0,154.0,3.2,,1014.9,
2018-08-12,26.2,23.5,32.4,2.3,0.0,159.0,5.8,,1015.5,
2018-08-13,30.2,25.2,37.4,0.0,0.0,158.0,11.9,,1014.5,
2018-08-14,30.1,24.6,38.0,0.0,0.0,170.0,11.9,,1013.7,
2018-08-15,31.2,25.2,39.1,0.0,0.0,177.0,9.7,,1013.6,
2018-08-16,31.9,25.8,39.6,0.0,0.0,177.0,9.4,,1015.0,
2018-08-17,31.9,24.6,40.8,0.0,0.0,177.0,9.7,,1015.8,
2018-08-18,32.2,25.2,40.2,0.0,0.0,182.0,8.6,,1014.2,
2018-08-19,31.7,25.2,39.6,0.0,0.0,181.0,9.7,,1010.9,
2018-08-20,31.9,26.3,40.2,0.0,0.0,180.0,7.2,,1013.5,
2018-08-21,32.7,25.8,40.2,0.0,0.0,,6.1,,1016.5,
2018-08-22,32.7,26.9,40.2,0.0,0.0,,5.0,,1017.6,
2018-08-23,32.9,25.2,40.2,0.0,0.0,,7.2,,1015.2,
2018-08-24,31.9,25.2,39.6,0.0,0.0,171.0,9.0,,1012.5,
2018-08-25,31.5,25.8,39.1,0.0,0.0,163.0,10.8,,1014.4,
2018-08-26,31.7,26.3,39.1,0.0,0.0,170.0,10.1,,1015.2,
2018-08-27,31.4,26.3,39.1,0.0,0.0,170.0,9.0,,1013.0,
2018-08-28,31.6,26.3,39.6,0.0,0.0,164.0,10.4,,1012.9,
2018-08-29,30.6,26.3,39.1,0.0,0.0,156.0,10.8,,1014.5,
2018-08-30,30.1,25.2,37.4,0.0,0.0,,6.1,,1015.0,
2018-08-31,30.2,23.5,38.0,0.0,0.0,,7.9,,1012.9,
2018-09-01,30.6,24.1,38.0,0.0,0.0,,6.1,,1011.4,
2018-09-02,30.0,25.2,37.4,0.0,0.0,,6.8,,1011.0,
2018-09-03,27.2,24.6,36.3,17.0,0.0,152.0,5.8,,1012.2,
2018-09-04,26.6,23.5,34.1,10.2,0.0,119.0,6.5,,1013.9,
2018-09-05,27.8,24.6,35.8,2.3,0.0,92.0,5.8,,1014.9,
2018-09-06,28.0,24.1,36.3,0.5,0.0,40.0,3.6,,1015.9,
2018-09-07,26.5,24.1,31.9,15.2,0.0,,1.4,,1014.5,
2018-09-08,26.6,23.5,31.9,0.0,0.0,,4.3,,1012.2,
2018-09-09,24.3,23.0,26.3,32.5,0.0,8.0,3.2,,1011.4,
2018-09-10,23.4,21.9,25.2,2.3,0.0,22.0,4.0,,1013.3,
2018-09-11,24.1,21.9,29.6,19.3,0.0,33.0,4.7,,1013.7,
2018-09-12,26.2,23.5,31.3,0.3,0.0,72.0,4.3,,1014.2,
2018-09-13,26.6,23.5,33.5,0.0,0.0,65.0,6.1,,1014.7,
2018-09-14,24.9,23.0,29.6,3.0,0.0,59.0,5.8,,1014.1,
2018-09-15,25.3,23.5,30.2,4.8,0.0,76.0,6.5,,1013.6,
2018-09-16,26.2,23.5,33.0,2.3,0.0,118.0,2.9,,1013.4,
2018-09-17,27.2,21.9,34.1,0.0,0.0,,2.9,,1014.1,
2018-09-18,28.6,23.0,35.2,0.0,0.0,,3.2,,1014.0,
2018-09-19,28.3,22.4,34.6,0.0,0.0,,5.4,,1012.9,
2018-09-20,26.3,23.5,32.4,8.4,0.0,154.0,6.1,,1012.9,
2018-09-21,27.4,25.2,31.3,5.8,0.0,149.0,6.5,,1012.5,
2018-09-22,23.3,20.2,26.3,41.9,0.0,299.0,9.4,,1013.0,
2018-09-23,22.6,20.2,26.3,0.0,0.0,309.0,3.6,,1012.6,
2018-09-24,25.3,21.9,30.8,0.0,0.0,,2.9,,1012.1,
2018-09-25,28.5,24.1,35.2,0.0,0.0,173.0,8.3,,1012.4,
2018-09-26,26.5,20.2,31.3,0.5,0.0,329.0,8.3,,1015.6,
2018-09-27,21.7,16.9,28.0,0.0,0.0,6.0,7.6,,1017.2,
2018-09-28,23.2,17.4,28.5,1.5,0.0,,4.3,,1017.0,
2018-09-29,24.0,22.4,25.8,34.3,0.0,115.0,4.7,,1018.5,
2018-09-30,24.6,21.9,30.8,0.0,0.0,,2.9,,1018.5,
2018-10-01,25.0,21.9,30.8,4.6,0.0,138.0,4.0,,1018.8,
2018-10-02,26.4,23.0,31.3,0.0,0.0,141.0,5.8,,1018.1,
2018-10-03,27.7,24.1,33.0,0.0,0.0,172.0,8.6,,1015.1,
2018-10-04,27.5,23.5,33.0,4.8,0.0,163.0,6.1,,1015.0,
2018-10-05,27.6,24.1,32.4,0.0,0.0,160.0,9.4,,1013.6,
2018-10-06,27.0,24.6,31.9,0.8,0.0,154.0,7.9,,1012.5,
2018-10-07,26.2,22.4,31.3,4.8,0.0,145.0,10.1,,1011.8,
2018-10-08,24.5,22.4,29.1,24.4,0.0,128.0,6.1,,1009.6,
2018-10-09,23.7,20.2,27.4,16.0,0.0,159.0,5.4,,1006.1,
2018-10-10,21.5,17.4,26.9,0.0,0.0,346.0,5.4,,1011.5,
2018-10-11,20.0,16.3,24.1,0.0,0.0,41.0,5.8,,1017.2,
2018-10-12,23.5,17.4,30.2,0.0,0.0,141.0,7.6,,1013.7,
2018-10-13,26.7,20.2,32.4,37.6,0.0,170.0,11.2,,1007.9,
2018-10-14,25.2,19.6,32.4,3.6,0.0,155.0,7.2,,1009.4,
2018-10-15,10.0,6.9,21.3,41.9,0.0,348.0,14.0,,1020.3,
2018-10-16,9.3,8.0,10.2,18.8,0.0,351.0,9.4,,1022.8,
2018-10-17,12.0,10.2,15.2,0.5,0.0,358.0,9.4,,1025.2,
2018-10-18,14.1,11.9,15.8,4.1,0.0,9.0,7.2,,1025.8,
2018-10-19,16.6,15.2,18.0,13.0,0.0,4.0,2.9,,1021.7,
2018-10-20,17.9,16.9,19.6,0.0,0.0,3.0,8.3,,1021.7,
2018-10-21,17.9,13.5,23.5,0.0,0.0,21.0,7.2,,1024.4,
2018-10-22,15.6,13.0,18.5,0.5,0.0,15.0,0.4,,1022.1,
2018-10-23,16.0,12.4,21.3,3.6,0.0,21.0,1.8,,1021.5,
2018-10-24,15.5,14.1,17.4,13.0,0.0,16.0,5.0,,1016.7,
2018-10-25,16.1,13.0,20.8,0.0,0.0,325.0,6.1,,1013.9,
2018-10-26,18.3,11.3,26.9,0.0,0.0,,3.6,,1014.9,
2018-10-27,20.8,12.4,30.2,0.0,0.0,,4.0,,1017.0,
2018-10-28,22.1,15.2,29.6,0.0,0.0,226.0,3.6,,1019.3,
2018-10-29,22.1,16.9,29.1,0.0,0.0,204.0,6.5,,1018.2,
2018-10-30,23.3,19.6,29.1,0.0,0.0,180.0,9.4,,1013.6,
2018-10-31,22.0,14.1,28.0,4.8,0.0,188.0,9.7,,1010.1,
2018-11-01,15.1,9.6,21.3,0.0,0.0,330.0,8.3,,1014.1,
2018-11-02,15.8,8.0,24.6,0.0,0.0,270.0,4.0,,1018.4,
2018-11-03,18.5,10.8,26.3,0.0,0.0,183.0,9.4,,1013.7,
